epoch,train_loss_total,train_loss_coordinate,train_loss_bone,train_loss_symmetry,train_nme,train_pck_0.05,train_pck_0.10,train_pck_0.20,train_bone_length_error,train_seconds,monitor_loss_total,monitor_loss_coordinate,monitor_loss_bone,monitor_loss_symmetry,monitor_nme,monitor_pck_0.05,monitor_pck_0.10,monitor_pck_0.20,monitor_bone_length_error,monitor_seconds,learning_rate,batch_size,best_epoch,best_monitor_nme,epochs_without_improvement
65,0.011395466805589893,0.008491266785829187,0.008592926808216788,0.01511937000994264,0.10928146375595052,0.3418518739647953,0.6512901547068477,0.887412286438743,0.0653715782951431,124.47089821845293,0.04758311131663472,0.04193126547746869,0.019514272712335582,0.015465536730280907,0.20979935548173392,0.21136124868827638,0.4233762976304005,0.6663633360809058,0.09372187764645065,14.673351153731346,0.001,8192,64,0.2076252617171865,1
66,0.011322970539489665,0.008423580595226937,0.008558723318509908,0.015194178905433491,0.1089453571390966,0.34293202391632166,0.6526559339814216,0.8880669429283076,0.06528758614058648,136.99001789093018,0.047089700017264265,0.04148141852693424,0.019286570341805927,0.01573278462921278,0.2083731354300362,0.21460820228180275,0.4269457427765562,0.6697869772326859,0.09370879946570647,11.268742993474007,0.001,8192,64,0.2076252617171865,2
67,0.011282209008283486,0.008377733915057715,0.008529033412576945,0.015444337298329306,0.10861109461281691,0.34434030570925067,0.6541427613505884,0.888605406194449,0.06514735083610775,165.14561986923218,0.049992033236368784,0.04423669183048359,0.019838001540800336,0.015916809760487045,0.21341576098536832,0.2099564395113656,0.4204650884697511,0.6608457015561765,0.09512410046045115,14.8878413438797,0.001,8192,64,0.2076252617171865,3
68,0.011245598989334006,0.008343880305397835,0.00850221830494864,0.015523280290626664,0.10843914812549832,0.3452068938161017,0.654889392654918,0.8889862571236578,0.06503598668422875,142.90098872035742,0.0477111749164403,0.04202400439966218,0.019435163209134975,0.016567592949898104,0.20927222934025944,0.21332267275402295,0.4246927583875266,0.6668934415367171,0.09487227003817966,17.4807707965374,0.001,8192,64,0.2076252617171865,4
69,0.0112113937947063,0.008321525290308331,0.008490358137220256,0.015345576945909165,0.10839850531023729,0.3443354617929357,0.6545704075396075,0.8893498897143114,0.06504656872495282,137.4170716702938,0.04812548602053677,0.04245150786537622,0.019650545362672276,0.015226867260054611,0.21089121620906026,0.21085763511015404,0.42294337332333476,0.6673837678575053,0.09307205317520875,20.295299343764782,0.001,8192,64,0.2076252617171865,5
70,0.01121897351433771,0.008329902154521578,0.008486290220875109,0.015349973939986382,0.10824669040222766,0.3450057119278769,0.6554897035706816,0.8897307426535934,0.0649859307161935,162.77501184493303,0.04963386216191615,0.04392092252652789,0.01961594050646112,0.0161790576410886,0.21189856444726193,0.2125893398309301,0.4234293174880785,0.6659966603606225,0.0950594734575843,30.23191676288843,0.001,8192,64,0.2076252617171865,6
71,0.011094497416286899,0.008221034619729348,0.008440240408567676,0.015268053701271019,0.10777729526508906,0.3469002757962052,0.6578963800723641,0.89049029026281,0.06489943507891299,361.32061122357845,0.04859536267230429,0.042858933124591485,0.019624551450359635,0.016605846840044777,0.2108058236095619,0.21241705767670724,0.4233188627307214,0.6676488413100886,0.09420666346870553,32.26317726820707,0.001,8192,64,0.2076252617171865,7
72,0.010965712446186198,0.008098092885228999,0.00839490380494792,0.01537787444783947,0.10703380947944861,0.34961947618594413,0.6607688911096569,0.8925650540047522,0.06464727958618428,174.99443416297436,0.04801153753138745,0.04232211102520655,0.019436109146256823,0.016607949772408585,0.2089492586741488,0.2163487445938395,0.42954330716499395,0.6701006369346281,0.09380168908832245,37.52333574742079,0.001,8192,64,0.2076252617171865,8
73,0.0108866823253957,0.008027991172804208,0.008365858189025535,0.015344529503752842,0.10667755308511945,0.3503058631457159,0.662248710120647,0.8937323437281387,0.06448411387086081,355.74211989343166,0.047275221701606585,0.04166047877877282,0.019397359737205154,0.015308087560453562,0.20834881541986133,0.21831900531727777,0.4309127735762791,0.6695970410768055,0.09326277915852596,51.28443545848131,0.001,8192,64,0.2076252617171865,9
74,0.010793746865092572,0.007962069386657618,0.008337288160095498,0.014947105879316296,0.10634575712632877,0.3519987056244675,0.663792010587548,0.8943176074673537,0.06444144005682031,207.4143906906247,0.048811294332425884,0.043081760778815814,0.019667034510704402,0.016255515755606173,0.21089144051443617,0.21588047780591885,0.4286067662938597,0.6659259625906788,0.09318911964709096,18.578774005174637,0.001,8192,64,0.2076252617171865,10
75,0.010875769178111552,0.008027632777383123,0.008355171413017094,0.015186870205202152,0.10644416195340833,0.3520906890599247,0.6639566104547424,0.8943401950134612,0.06443051684547867,207.35567124933004,0.05040959836115082,0.04460289749373376,0.01994473744457721,0.016410292301628118,0.21538803321074096,0.20301635306434748,0.4147751805799865,0.6568300779029931,0.09452437302038351,33.298007011413574,0.001,8192,64,0.2076252617171865,11
76,0.01083699472740019,0.008003433090914,0.008327222540705852,0.015035115934774513,0.10654767131775973,0.3506689604504261,0.6622411782321792,0.8936946863272948,0.06449885480535116,363.9019822254777,0.04831877744348433,0.04261420860612862,0.01957097725317318,0.01623649524931574,0.20997220911470368,0.21410017722269636,0.42802805984143355,0.6695970340911662,0.09281178348089417,39.25531917065382,0.001,8192,64,0.2076252617171865,12
77,0.01069020372771875,0.00786684651610693,0.008272399064855085,0.01510514630041768,0.10573318085186151,0.35385507502845354,0.6663960887562244,0.8958345490569348,0.06412420700872222,294.2982884645462,0.048062970140995316,0.04235435557570747,0.019455279581139552,0.01689592064497396,0.20920561057173245,0.21792583191606402,0.4308288467270271,0.6712757333605326,0.09442608850096955,32.75096795707941,0.001,8192,64,0.2076252617171865,13
78,0.01068585511451177,0.007867586926348943,0.008267063456770762,0.015030048265942102,0.10561944018006496,0.35452909131545884,0.6671029203973335,0.8959028519426433,0.0641301770207115,305.89089884608984,0.04883626677389416,0.04314050371042393,0.01953917488776485,0.016219382310189743,0.21151596897755345,0.21266444202894272,0.42581482448835334,0.663995475828467,0.09400474692299308,46.422501750290394,0.001,8192,64,0.2076252617171865,14
79,0.010671100123521397,0.007869730914266643,0.008259462494391454,0.014730068178865921,0.1057375301270786,0.35465604000863765,0.6659926477079426,0.8955827911427313,0.06407083792063008,322.2081339806318,0.047795932481928344,0.04214522050648358,0.019536027311679714,0.015334104166647648,0.20996877363812055,0.21379093814020778,0.42494015211231506,0.665837631434086,0.09499706015266361,73.94658132642508,0.001,8192,64,0.2076252617171865,15
